MatchDate,Season,Model,HomeTeam,AwayTeam,P_H,P_D,P_A,Actual,PSH,PSD,PSA,PSCH,PSCD,PSCA
2023-04-23,2022-2023,Weight_70_30,Twente,Sparta Rotterdam,0.5512,0.252,0.1969,1,1.55,4.45,6.28,1.42,4.82,8.18
2023-04-25,2022-2023,Weight_70_30,Groningen,Nijmegen,0.2401,0.2928,0.467,2,2.91,3.39,2.55,2.72,3.42,2.72
2023-05-05,2022-2023,Weight_0_100,Waalwijk,Volendam,0.4783,0.2616,0.2602,0,1.92,4.14,3.74,2.04,4.09,3.42
2023-05-06,2022-2023,Weight_0_100,Sparta Rotterdam,PSV Eindhoven,0.314,0.2617,0.4243,2,5.97,4.57,1.55,5.79,4.58,1.56
2023-05-06,2022-2023,Weight_0_100,Cambuur,Utrecht,0.1441,0.2445,0.6114,2,4.16,4.01,1.85,4.38,4.17,1.78
2023-05-06,2022-2023,Weight_0_100,Nijmegen,Heerenveen,0.5627,0.2598,0.1775,2,2.22,3.65,3.29,2.15,3.66,3.44
2023-05-06,2022-2023,Weight_0_100,Ajax,AZ Alkmaar,0.5419,0.2528,0.2053,1,1.58,4.7,5.37,1.72,4.22,4.68
2023-05-07,2022-2023,Weight_0_100,FC Emmen,Twente,0.1749,0.2857,0.5394,2,4.84,3.96,1.75,4.78,3.99,1.75
2023-05-07,2022-2023,Weight_0_100,Excelsior,Feyenoord,0.0427,0.1313,0.826,2,12.34,7.42,1.22,11.34,7.2,1.23
2023-05-07,2022-2023,Weight_0_100,Go Ahead Eagles,Groningen,0.6486,0.2347,0.1168,1,1.75,4.15,4.59,1.62,4.28,5.57
2023-05-07,2022-2023,Weight_0_100,For Sittard,Vitesse,0.2739,0.312,0.4142,0,3.46,3.61,2.16,3.24,3.64,2.25
2023-05-12,2022-2023,Weight_0_100,Twente,Nijmegen,0.5471,0.2861,0.1669,0,1.47,5.02,6.59,1.45,5.18,6.7
2023-05-13,2022-2023,Weight_0_100,Utrecht,Waalwijk,0.5495,0.2455,0.2051,0,1.63,4.6,5.03,1.6,4.57,5.38
2023-05-13,2022-2023,Weight_0_100,Heerenveen,Excelsior,0.6096,0.2424,0.148,1,1.53,4.77,6.01,1.52,4.61,6.37
2023-05-13,2022-2023,Weight_0_100,Volendam,Sparta Rotterdam,0.2321,0.272,0.4959,0,3.02,3.76,2.32,2.62,3.72,2.65
2023-05-14,2022-2023,Weight_0_100,Vitesse,Cambuur,0.7069,0.2117,0.0814,0,1.35,5.53,9.09,1.26,6.3,11.6
2023-05-14,2022-2023,Weight_0_100,Feyenoord,Go Ahead Eagles,0.8141,0.1312,0.0546,0,1.18,8.31,14.93,1.2,7.39,12.59
2023-05-14,2022-2023,Weight_0_100,AZ Alkmaar,FC Emmen,0.7294,0.1938,0.0768,0,1.35,5.65,8.86,1.32,5.89,9.45
2023-05-14,2022-2023,Weight_0_100,PSV Eindhoven,For Sittard,0.8838,0.0853,0.031,0,1.11,11.67,20.6,1.14,10.55,16.83
2023-05-14,2022-2023,Weight_0_100,Groningen,Ajax,0.0562,0.1509,0.7929,2,11.67,6.61,1.25,12.43,7.05,1.23
2023-05-21,2022-2023,Weight_0_100,Waalwijk,Twente,0.2416,0.2752,0.4832,2,3.91,4.35,1.84,4.26,4.45,1.75
2023-05-21,2022-2023,Weight_0_100,Sparta Rotterdam,Cambuur,0.8481,0.117,0.035,0,1.39,5.36,7.91,1.4,5.3,7.69
2023-05-21,2022-2023,Weight_0_100,PSV Eindhoven,Heerenveen,0.8682,0.0918,0.04,1,1.23,7.27,11.9,1.19,7.72,15.09
2023-05-21,2022-2023,Weight_0_100,Nijmegen,AZ Alkmaar,0.27,0.3162,0.4138,2,4.03,4.16,1.85,4.37,4.21,1.78
2023-05-21,2022-2023,Weight_0_100,Vitesse,Groningen,0.6544,0.2473,0.0983,0,1.45,5.13,6.72,1.45,5.07,6.95
2023-05-21,2022-2023,Weight_0_100,FC Emmen,Feyenoord,0.0872,0.1914,0.7214,2,6.16,5.03,1.49,6.16,4.94,1.5
2023-05-21,2022-2023,Weight_0_100,Excelsior,For Sittard,0.3119,0.314,0.3741,0,1.98,3.98,3.65,1.95,3.87,3.89
2023-05-21,2022-2023,Weight_0_100,Ajax,Utrecht,0.709,0.1836,0.1073,0,1.26,6.9,10.31,1.3,6.33,8.95
2023-05-21,2022-2023,Weight_0_100,Go Ahead Eagles,Volendam,0.4762,0.2712,0.2527,0,1.81,4.2,4.19,1.76,4.24,4.42
2023-05-28,2022-2023,Weight_0_100,AZ Alkmaar,PSV Eindhoven,0.3464,0.2712,0.3824,2,2.72,3.8,2.52,2.4,3.7,2.93
2023-05-28,2022-2023,Weight_0_100,Cambuur,Waalwijk,0.2012,0.2605,0.5383,0,3.4,4.26,2.0,3.07,4.15,2.16
2023-05-28,2022-2023,Weight_0_100,Feyenoord,Vitesse,0.7343,0.1872,0.0785,2,1.3,6.5,8.73,1.38,6.08,7.02
2023-05-28,2022-2023,Weight_0_100,For Sittard,Nijmegen,0.2649,0.3077,0.4274,1,2.61,3.89,2.56,2.58,4.21,2.48
2023-05-28,2022-2023,Weight_0_100,Groningen,Sparta Rotterdam,0.1063,0.2311,0.6626,2,3.31,3.8,2.16,3.12,3.89,2.22
2023-05-28,2022-2023,Weight_0_100,Heerenveen,Go Ahead Eagles,0.388,0.2711,0.3409,0,2.08,4.12,3.27,2.02,3.87,3.62
2023-05-28,2022-2023,Weight_0_100,Twente,Ajax,0.3311,0.2863,0.3826,0,4.09,4.59,1.76,3.34,4.1,2.06
2023-05-28,2022-2023,Weight_0_100,Utrecht,FC Emmen,0.6044,0.2498,0.1458,0,1.56,4.68,5.72,1.29,6.45,9.02
2023-05-28,2022-2023,Weight_0_100,Volendam,Excelsior,0.6292,0.2413,0.1294,0,1.72,4.6,4.33,1.83,4.59,3.78
2023-05-05,2022-2023,Weight_10_90,Waalwijk,Volendam,0.4695,0.2617,0.2688,0,1.92,4.14,3.74,2.04,4.09,3.42
2023-05-06,2022-2023,Weight_10_90,Sparta Rotterdam,PSV Eindhoven,0.3037,0.2587,0.4376,2,5.97,4.57,1.55,5.79,4.58,1.56
2023-05-06,2022-2023,Weight_10_90,Cambuur,Utrecht,0.1522,0.2448,0.603,2,4.16,4.01,1.85,4.38,4.17,1.78
2023-05-06,2022-2023,Weight_10_90,Nijmegen,Heerenveen,0.5449,0.2624,0.1927,2,2.22,3.65,3.29,2.15,3.66,3.44
2023-05-06,2022-2023,Weight_10_90,Ajax,AZ Alkmaar,0.5315,0.258,0.2105,1,1.58,4.7,5.37,1.72,4.22,4.68
2023-05-07,2022-2023,Weight_10_90,FC Emmen,Twente,0.1822,0.2846,0.5332,2,4.84,3.96,1.75,4.78,3.99,1.75
2023-05-07,2022-2023,Weight_10_90,Excelsior,Feyenoord,0.0416,0.1281,0.8303,2,12.34,7.42,1.22,11.34,7.2,1.23
2023-05-07,2022-2023,Weight_10_90,Go Ahead Eagles,Groningen,0.636,0.2409,0.1231,1,1.75,4.15,4.59,1.62,4.28,5.57
2023-05-07,2022-2023,Weight_10_90,For Sittard,Vitesse,0.2725,0.3085,0.4191,0,3.46,3.61,2.16,3.24,3.64,2.25
2023-05-12,2022-2023,Weight_10_90,Twente,Nijmegen,0.5547,0.2781,0.1672,0,1.47,5.02,6.59,1.45,5.18,6.7
2023-05-13,2022-2023,Weight_10_90,Utrecht,Waalwijk,0.5593,0.2412,0.1995,0,1.63,4.6,5.03,1.6,4.57,5.38
2023-05-13,2022-2023,Weight_10_90,Heerenveen,Excelsior,0.6272,0.234,0.1388,1,1.53,4.77,6.01,1.52,4.61,6.37
2023-05-13,2022-2023,Weight_10_90,Volendam,Sparta Rotterdam,0.2422,0.2715,0.4863,0,3.02,3.76,2.32,2.62,3.72,2.65
2023-05-14,2022-2023,Weight_10_90,Vitesse,Cambuur,0.7064,0.2095,0.084,0,1.35,5.53,9.09,1.26,6.3,11.6
2023-05-14,2022-2023,Weight_10_90,Feyenoord,Go Ahead Eagles,0.8083,0.1349,0.0568,0,1.18,8.31,14.93,1.2,7.39,12.59
2023-05-14,2022-2023,Weight_10_90,AZ Alkmaar,FC Emmen,0.7222,0.1977,0.0801,0,1.35,5.65,8.86,1.32,5.89,9.45
2023-05-14,2022-2023,Weight_10_90,PSV Eindhoven,For Sittard,0.874,0.0914,0.0346,0,1.11,11.67,20.6,1.14,10.55,16.83
2023-05-14,2022-2023,Weight_10_90,Groningen,Ajax,0.0606,0.1589,0.7804,2,11.67,6.61,1.25,12.43,7.05,1.23
2023-05-21,2022-2023,Weight_10_90,Waalwijk,Twente,0.2378,0.2705,0.4917,2,3.91,4.35,1.84,4.26,4.45,1.75
2023-05-21,2022-2023,Weight_10_90,Sparta Rotterdam,Cambuur,0.8323,0.126,0.0417,0,1.39,5.36,7.91,1.4,5.3,7.69
2023-05-21,2022-2023,Weight_10_90,PSV Eindhoven,Heerenveen,0.853,0.1009,0.0461,1,1.23,7.27,11.9,1.19,7.72,15.09
2023-05-21,2022-2023,Weight_10_90,Nijmegen,AZ Alkmaar,0.2628,0.3114,0.4258,2,4.03,4.16,1.85,4.37,4.21,1.78
2023-05-21,2022-2023,Weight_10_90,Vitesse,Groningen,0.6534,0.247,0.0997,0,1.45,5.13,6.72,1.45,5.07,6.95
2023-05-21,2022-2023,Weight_10_90,FC Emmen,Feyenoord,0.0908,0.1943,0.7149,2,6.16,5.03,1.49,6.16,4.94,1.5
2023-05-21,2022-2023,Weight_10_90,Excelsior,For Sittard,0.3002,0.3096,0.3902,0,1.98,3.98,3.65,1.95,3.87,3.89
2023-05-21,2022-2023,Weight_10_90,Ajax,Utrecht,0.7026,0.1867,0.1107,0,1.26,6.9,10.31,1.3,6.33,8.95
2023-05-21,2022-2023,Weight_10_90,Go Ahead Eagles,Volendam,0.477,0.2705,0.2525,0,1.81,4.2,4.19,1.76,4.24,4.42
2023-05-28,2022-2023,Weight_10_90,AZ Alkmaar,PSV Eindhoven,0.3513,0.2731,0.3755,2,2.72,3.8,2.52,2.4,3.7,2.93
2023-05-28,2022-2023,Weight_10_90,Cambuur,Waalwijk,0.2195,0.2629,0.5176,0,3.4,4.26,2.0,3.07,4.15,2.16
2023-05-28,2022-2023,Weight_10_90,Feyenoord,Vitesse,0.7236,0.1924,0.084,2,1.3,6.5,8.73,1.38,6.08,7.02
2023-05-28,2022-2023,Weight_10_90,For Sittard,Nijmegen,0.2775,0.304,0.4185,1,2.61,3.89,2.56,2.58,4.21,2.48
2023-05-28,2022-2023,Weight_10_90,Groningen,Sparta Rotterdam,0.1177,0.2399,0.6424,2,3.31,3.8,2.16,3.12,3.89,2.22
2023-05-28,2022-2023,Weight_10_90,Heerenveen,Go Ahead Eagles,0.3983,0.2711,0.3306,0,2.08,4.12,3.27,2.02,3.87,3.62
2023-05-28,2022-2023,Weight_10_90,Twente,Ajax,0.3279,0.285,0.3871,0,4.09,4.59,1.76,3.34,4.1,2.06
2023-05-28,2022-2023,Weight_10_90,Utrecht,FC Emmen,0.5987,0.2502,0.1511,0,1.56,4.68,5.72,1.29,6.45,9.02
2023-05-28,2022-2023,Weight_10_90,Volendam,Excelsior,0.6339,0.2374,0.1287,0,1.72,4.6,4.33,1.83,4.59,3.78
2023-05-05,2022-2023,Weight_20_80,Waalwijk,Volendam,0.4607,0.2617,0.2776,0,1.92,4.14,3.74,2.04,4.09,3.42
2023-05-06,2022-2023,Weight_20_80,Sparta Rotterdam,PSV Eindhoven,0.2938,0.2556,0.4506,2,5.97,4.57,1.55,5.79,4.58,1.56
2023-05-06,2022-2023,Weight_20_80,Cambuur,Utrecht,0.1603,0.2448,0.5948,2,4.16,4.01,1.85,4.38,4.17,1.78
2023-05-06,2022-2023,Weight_20_80,Nijmegen,Heerenveen,0.5269,0.2645,0.2087,2,2.22,3.65,3.29,2.15,3.66,3.44
2023-05-06,2022-2023,Weight_20_80,Ajax,AZ Alkmaar,0.5212,0.2631,0.2158,1,1.58,4.7,5.37,1.72,4.22,4.68
2023-05-07,2022-2023,Weight_20_80,FC Emmen,Twente,0.1895,0.2833,0.5272,2,4.84,3.96,1.75,4.78,3.99,1.75
2023-05-07,2022-2023,Weight_20_80,Excelsior,Feyenoord,0.0407,0.1251,0.8342,2,12.34,7.42,1.22,11.34,7.2,1.23
2023-05-07,2022-2023,Weight_20_80,Go Ahead Eagles,Groningen,0.6234,0.2471,0.1295,1,1.75,4.15,4.59,1.62,4.28,5.57
2023-05-07,2022-2023,Weight_20_80,For Sittard,Vitesse,0.2711,0.305,0.4239,0,3.46,3.61,2.16,3.24,3.64,2.25
2023-05-12,2022-2023,Weight_20_80,Twente,Nijmegen,0.5618,0.2705,0.1677,0,1.47,5.02,6.59,1.45,5.18,6.7
2023-05-13,2022-2023,Weight_20_80,Utrecht,Waalwijk,0.5691,0.2369,0.194,0,1.63,4.6,5.03,1.6,4.57,5.38
2023-05-13,2022-2023,Weight_20_80,Heerenveen,Excelsior,0.6443,0.2254,0.1303,1,1.53,4.77,6.01,1.52,4.61,6.37
2023-05-13,2022-2023,Weight_20_80,Volendam,Sparta Rotterdam,0.2523,0.2708,0.477,0,3.02,3.76,2.32,2.62,3.72,2.65
2023-05-14,2022-2023,Weight_20_80,Vitesse,Cambuur,0.7058,0.2075,0.0866,0,1.35,5.53,9.09,1.26,6.3,11.6
2023-05-14,2022-2023,Weight_20_80,Feyenoord,Go Ahead Eagles,0.8022,0.1387,0.0591,0,1.18,8.31,14.93,1.2,7.39,12.59
2023-05-14,2022-2023,Weight_20_80,AZ Alkmaar,FC Emmen,0.7153,0.2014,0.0833,0,1.35,5.65,8.86,1.32,5.89,9.45
2023-05-14,2022-2023,Weight_20_80,PSV Eindhoven,For Sittard,0.8636,0.0977,0.0386,0,1.11,11.67,20.6,1.14,10.55,16.83
2023-05-14,2022-2023,Weight_20_80,Groningen,Ajax,0.0652,0.1671,0.7677,2,11.67,6.61,1.25,12.43,7.05,1.23
2023-05-21,2022-2023,Weight_20_80,Waalwijk,Twente,0.2337,0.2658,0.5004,2,3.91,4.35,1.84,4.26,4.45,1.75
2023-05-21,2022-2023,Weight_20_80,Sparta Rotterdam,Cambuur,0.8155,0.1352,0.0493,0,1.39,5.36,7.91,1.4,5.3,7.69
2023-05-21,2022-2023,Weight_20_80,PSV Eindhoven,Heerenveen,0.8367,0.1103,0.053,1,1.23,7.27,11.9,1.19,7.72,15.09
2023-05-21,2022-2023,Weight_20_80,Nijmegen,AZ Alkmaar,0.2559,0.3065,0.4376,2,4.03,4.16,1.85,4.37,4.21,1.78
2023-05-21,2022-2023,Weight_20_80,Vitesse,Groningen,0.652,0.2469,0.1011,0,1.45,5.13,6.72,1.45,5.07,6.95
2023-05-21,2022-2023,Weight_20_80,FC Emmen,Feyenoord,0.0946,0.197,0.7084,2,6.16,5.03,1.49,6.16,4.94,1.5
2023-05-21,2022-2023,Weight_20_80,Excelsior,For Sittard,0.2891,0.3048,0.4061,0,1.98,3.98,3.65,1.95,3.87,3.89
2023-05-21,2022-2023,Weight_20_80,Ajax,Utrecht,0.696,0.1898,0.1142,0,1.26,6.9,10.31,1.3,6.33,8.95
2023-05-21,2022-2023,Weight_20_80,Go Ahead Eagles,Volendam,0.4779,0.2697,0.2524,0,1.81,4.2,4.19,1.76,4.24,4.42
2023-05-28,2022-2023,Weight_20_80,AZ Alkmaar,PSV Eindhoven,0.3562,0.275,0.3688,2,2.72,3.8,2.52,2.4,3.7,2.93
2023-05-28,2022-2023,Weight_20_80,Cambuur,Waalwijk,0.2382,0.2647,0.4971,0,3.4,4.26,2.0,3.07,4.15,2.16
2023-05-28,2022-2023,Weight_20_80,Feyenoord,Vitesse,0.7126,0.1976,0.0898,2,1.3,6.5,8.73,1.38,6.08,7.02
2023-05-28,2022-2023,Weight_20_80,For Sittard,Nijmegen,0.2902,0.3,0.4098,1,2.61,3.89,2.56,2.58,4.21,2.48
2023-05-28,2022-2023,Weight_20_80,Groningen,Sparta Rotterdam,0.1297,0.2483,0.6221,2,3.31,3.8,2.16,3.12,3.89,2.22
2023-05-28,2022-2023,Weight_20_80,Heerenveen,Go Ahead Eagles,0.4086,0.2709,0.3206,0,2.08,4.12,3.27,2.02,3.87,3.62
2023-05-28,2022-2023,Weight_20_80,Twente,Ajax,0.3248,0.2837,0.3916,0,4.09,4.59,1.76,3.34,4.1,2.06
2023-05-28,2022-2023,Weight_20_80,Utrecht,FC Emmen,0.5931,0.2504,0.1565,0,1.56,4.68,5.72,1.29,6.45,9.02
2023-05-28,2022-2023,Weight_20_80,Volendam,Excelsior,0.6382,0.2336,0.1283,0,1.72,4.6,4.33,1.83,4.59,3.78
2023-05-05,2022-2023,Weight_30_70,Waalwijk,Volendam,0.4519,0.2616,0.2865,0,1.92,4.14,3.74,2.04,4.09,3.42
2023-05-06,2022-2023,Weight_30_70,Sparta Rotterdam,PSV Eindhoven,0.2845,0.2525,0.4631,2,5.97,4.57,1.55,5.79,4.58,1.56
2023-05-06,2022-2023,Weight_30_70,Cambuur,Utrecht,0.1686,0.2447,0.5867,2,4.16,4.01,1.85,4.38,4.17,1.78
2023-05-06,2022-2023,Weight_30_70,Nijmegen,Heerenveen,0.5085,0.266,0.2254,2,2.22,3.65,3.29,2.15,3.66,3.44
2023-05-06,2022-2023,Weight_30_70,Ajax,AZ Alkmaar,0.511,0.268,0.2209,1,1.58,4.7,5.37,1.72,4.22,4.68
2023-05-07,2022-2023,Weight_30_70,FC Emmen,Twente,0.1969,0.282,0.5211,2,4.84,3.96,1.75,4.78,3.99,1.75
2023-05-07,2022-2023,Weight_30_70,Excelsior,Feyenoord,0.0399,0.1222,0.8379,2,12.34,7.42,1.22,11.34,7.2,1.23
2023-05-07,2022-2023,Weight_30_70,Go Ahead Eagles,Groningen,0.6108,0.253,0.1362,1,1.75,4.15,4.59,1.62,4.28,5.57
2023-05-07,2022-2023,Weight_30_70,For Sittard,Vitesse,0.2699,0.3017,0.4284,0,3.46,3.61,2.16,3.24,3.64,2.25
2023-05-12,2022-2023,Weight_30_70,Twente,Nijmegen,0.5687,0.2632,0.1681,0,1.47,5.02,6.59,1.45,5.18,6.7
2023-05-13,2022-2023,Weight_30_70,Utrecht,Waalwijk,0.5788,0.2325,0.1887,0,1.63,4.6,5.03,1.6,4.57,5.38
2023-05-13,2022-2023,Weight_30_70,Heerenveen,Excelsior,0.6611,0.2168,0.1221,1,1.53,4.77,6.01,1.52,4.61,6.37
2023-05-13,2022-2023,Weight_30_70,Volendam,Sparta Rotterdam,0.2623,0.27,0.4677,0,3.02,3.76,2.32,2.62,3.72,2.65
2023-05-14,2022-2023,Weight_30_70,Vitesse,Cambuur,0.7051,0.2056,0.0893,0,1.35,5.53,9.09,1.26,6.3,11.6
2023-05-14,2022-2023,Weight_30_70,Feyenoord,Go Ahead Eagles,0.7963,0.1423,0.0614,0,1.18,8.31,14.93,1.2,7.39,12.59
2023-05-14,2022-2023,Weight_30_70,AZ Alkmaar,FC Emmen,0.7083,0.2051,0.0866,0,1.35,5.65,8.86,1.32,5.89,9.45
2023-05-14,2022-2023,Weight_30_70,PSV Eindhoven,For Sittard,0.8529,0.1042,0.043,0,1.11,11.67,20.6,1.14,10.55,16.83
2023-05-14,2022-2023,Weight_30_70,Groningen,Ajax,0.0701,0.1754,0.7545,2,11.67,6.61,1.25,12.43,7.05,1.23
2023-05-21,2022-2023,Weight_30_70,Waalwijk,Twente,0.2297,0.2611,0.5092,2,3.91,4.35,1.84,4.26,4.45,1.75
2023-05-21,2022-2023,Weight_30_70,Sparta Rotterdam,Cambuur,0.7978,0.1444,0.0578,0,1.39,5.36,7.91,1.4,5.3,7.69
2023-05-21,2022-2023,Weight_30_70,PSV Eindhoven,Heerenveen,0.8193,0.1201,0.0606,1,1.23,7.27,11.9,1.19,7.72,15.09
2023-05-21,2022-2023,Weight_30_70,Nijmegen,AZ Alkmaar,0.2493,0.3016,0.4491,2,4.03,4.16,1.85,4.37,4.21,1.78
2023-05-21,2022-2023,Weight_30_70,Vitesse,Groningen,0.6502,0.247,0.1027,0,1.45,5.13,6.72,1.45,5.07,6.95
2023-05-21,2022-2023,Weight_30_70,FC Emmen,Feyenoord,0.0984,0.1996,0.7019,2,6.16,5.03,1.49,6.16,4.94,1.5
2023-05-21,2022-2023,Weight_30_70,Excelsior,For Sittard,0.2782,0.2997,0.4221,0,1.98,3.98,3.65,1.95,3.87,3.89
2023-05-21,2022-2023,Weight_30_70,Ajax,Utrecht,0.6894,0.1929,0.1177,0,1.26,6.9,10.31,1.3,6.33,8.95
2023-05-21,2022-2023,Weight_30_70,Go Ahead Eagles,Volendam,0.4789,0.2689,0.2522,0,1.81,4.2,4.19,1.76,4.24,4.42
2023-05-28,2022-2023,Weight_30_70,AZ Alkmaar,PSV Eindhoven,0.361,0.2767,0.3622,2,2.72,3.8,2.52,2.4,3.7,2.93
2023-05-28,2022-2023,Weight_30_70,Cambuur,Waalwijk,0.2576,0.2657,0.4767,0,3.4,4.26,2.0,3.07,4.15,2.16
2023-05-28,2022-2023,Weight_30_70,Feyenoord,Vitesse,0.7017,0.2025,0.0958,2,1.3,6.5,8.73,1.38,6.08,7.02
2023-05-28,2022-2023,Weight_30_70,For Sittard,Nijmegen,0.303,0.296,0.401,1,2.61,3.89,2.56,2.58,4.21,2.48
2023-05-28,2022-2023,Weight_30_70,Groningen,Sparta Rotterdam,0.1423,0.2563,0.6014,2,3.31,3.8,2.16,3.12,3.89,2.22
2023-05-28,2022-2023,Weight_30_70,Heerenveen,Go Ahead Eagles,0.4189,0.2705,0.3106,0,2.08,4.12,3.27,2.02,3.87,3.62
2023-05-28,2022-2023,Weight_30_70,Twente,Ajax,0.3219,0.2824,0.3957,0,4.09,4.59,1.76,3.34,4.1,2.06
2023-05-28,2022-2023,Weight_30_70,Utrecht,FC Emmen,0.5875,0.2505,0.162,0,1.56,4.68,5.72,1.29,6.45,9.02
2023-05-28,2022-2023,Weight_30_70,Volendam,Excelsior,0.6423,0.2298,0.1278,0,1.72,4.6,4.33,1.83,4.59,3.78
2023-05-05,2022-2023,Weight_40_60,Waalwijk,Volendam,0.443,0.2613,0.2956,0,1.92,4.14,3.74,2.04,4.09,3.42
2023-05-06,2022-2023,Weight_40_60,Sparta Rotterdam,PSV Eindhoven,0.2755,0.2493,0.4752,2,5.97,4.57,1.55,5.79,4.58,1.56
2023-05-06,2022-2023,Weight_40_60,Cambuur,Utrecht,0.1768,0.2446,0.5786,2,4.16,4.01,1.85,4.38,4.17,1.78
2023-05-06,2022-2023,Weight_40_60,Nijmegen,Heerenveen,0.4899,0.2671,0.2429,2,2.22,3.65,3.29,2.15,3.66,3.44
2023-05-06,2022-2023,Weight_40_60,Ajax,AZ Alkmaar,0.5009,0.2729,0.2262,1,1.58,4.7,5.37,1.72,4.22,4.68
2023-05-07,2022-2023,Weight_40_60,FC Emmen,Twente,0.2044,0.2805,0.5151,2,4.84,3.96,1.75,4.78,3.99,1.75
2023-05-07,2022-2023,Weight_40_60,Excelsior,Feyenoord,0.039,0.1194,0.8416,2,12.34,7.42,1.22,11.34,7.2,1.23
2023-05-07,2022-2023,Weight_40_60,Go Ahead Eagles,Groningen,0.5981,0.2589,0.143,1,1.75,4.15,4.59,1.62,4.28,5.57
2023-05-07,2022-2023,Weight_40_60,For Sittard,Vitesse,0.2688,0.2985,0.4326,0,3.46,3.61,2.16,3.24,3.64,2.25
2023-05-12,2022-2023,Weight_40_60,Twente,Nijmegen,0.5753,0.2561,0.1686,0,1.47,5.02,6.59,1.45,5.18,6.7
2023-05-13,2022-2023,Weight_40_60,Utrecht,Waalwijk,0.5884,0.2282,0.1834,0,1.63,4.6,5.03,1.6,4.57,5.38
2023-05-13,2022-2023,Weight_40_60,Heerenveen,Excelsior,0.6776,0.2083,0.1141,1,1.53,4.77,6.01,1.52,4.61,6.37
2023-05-13,2022-2023,Weight_40_60,Volendam,Sparta Rotterdam,0.2725,0.2691,0.4584,0,3.02,3.76,2.32,2.62,3.72,2.65
2023-05-14,2022-2023,Weight_40_60,Vitesse,Cambuur,0.7042,0.2039,0.0919,0,1.35,5.53,9.09,1.26,6.3,11.6
2023-05-14,2022-2023,Weight_40_60,Feyenoord,Go Ahead Eagles,0.7902,0.146,0.0638,0,1.18,8.31,14.93,1.2,7.39,12.59
2023-05-14,2022-2023,Weight_40_60,AZ Alkmaar,FC Emmen,0.7014,0.2086,0.09,0,1.35,5.65,8.86,1.32,5.89,9.45
2023-05-14,2022-2023,Weight_40_60,PSV Eindhoven,For Sittard,0.8415,0.1108,0.0477,0,1.11,11.67,20.6,1.14,10.55,16.83
2023-05-14,2022-2023,Weight_40_60,Groningen,Ajax,0.0751,0.1839,0.741,2,11.67,6.61,1.25,12.43,7.05,1.23
2023-05-21,2022-2023,Weight_40_60,Waalwijk,Twente,0.2255,0.2564,0.5181,2,3.91,4.35,1.84,4.26,4.45,1.75
2023-05-21,2022-2023,Weight_40_60,Sparta Rotterdam,Cambuur,0.779,0.1536,0.0674,0,1.39,5.36,7.91,1.4,5.3,7.69
2023-05-21,2022-2023,Weight_40_60,PSV Eindhoven,Heerenveen,0.801,0.1302,0.0689,1,1.23,7.27,11.9,1.19,7.72,15.09
2023-05-21,2022-2023,Weight_40_60,Nijmegen,AZ Alkmaar,0.2428,0.2967,0.4605,2,4.03,4.16,1.85,4.37,4.21,1.78
2023-05-21,2022-2023,Weight_40_60,Vitesse,Groningen,0.648,0.2474,0.1045,0,1.45,5.13,6.72,1.45,5.07,6.95
2023-05-21,2022-2023,Weight_40_60,FC Emmen,Feyenoord,0.1023,0.2023,0.6954,2,6.16,5.03,1.49,6.16,4.94,1.5
2023-05-21,2022-2023,Weight_40_60,Excelsior,For Sittard,0.2673,0.2943,0.4384,0,1.98,3.98,3.65,1.95,3.87,3.89
2023-05-21,2022-2023,Weight_40_60,Ajax,Utrecht,0.6828,0.1959,0.1213,0,1.26,6.9,10.31,1.3,6.33,8.95
2023-05-21,2022-2023,Weight_40_60,Go Ahead Eagles,Volendam,0.4797,0.2681,0.2521,0,1.81,4.2,4.19,1.76,4.24,4.42
2023-05-28,2022-2023,Weight_40_60,AZ Alkmaar,PSV Eindhoven,0.3659,0.2784,0.3557,2,2.72,3.8,2.52,2.4,3.7,2.93
2023-05-28,2022-2023,Weight_40_60,Cambuur,Waalwijk,0.2775,0.2661,0.4564,0,3.4,4.26,2.0,3.07,4.15,2.16
2023-05-28,2022-2023,Weight_40_60,Feyenoord,Vitesse,0.6907,0.2073,0.1019,2,1.3,6.5,8.73,1.38,6.08,7.02
2023-05-28,2022-2023,Weight_40_60,For Sittard,Nijmegen,0.3161,0.2919,0.3921,1,2.61,3.89,2.56,2.58,4.21,2.48
2023-05-28,2022-2023,Weight_40_60,Groningen,Sparta Rotterdam,0.1557,0.2638,0.5805,2,3.31,3.8,2.16,3.12,3.89,2.22
2023-05-28,2022-2023,Weight_40_60,Heerenveen,Go Ahead Eagles,0.4292,0.2699,0.3008,0,2.08,4.12,3.27,2.02,3.87,3.62
2023-05-28,2022-2023,Weight_40_60,Twente,Ajax,0.3193,0.2811,0.3996,0,4.09,4.59,1.76,3.34,4.1,2.06
2023-05-28,2022-2023,Weight_40_60,Utrecht,FC Emmen,0.5818,0.2506,0.1676,0,1.56,4.68,5.72,1.29,6.45,9.02
2023-05-28,2022-2023,Weight_40_60,Volendam,Excelsior,0.6466,0.2261,0.1273,0,1.72,4.6,4.33,1.83,4.59,3.78
2023-05-05,2022-2023,Weight_50_50,Waalwijk,Volendam,0.4343,0.2609,0.3047,0,1.92,4.14,3.74,2.04,4.09,3.42
2023-05-06,2022-2023,Weight_50_50,Sparta Rotterdam,PSV Eindhoven,0.2671,0.2461,0.4868,2,5.97,4.57,1.55,5.79,4.58,1.56
